brokerageSlabCode, clientID, brokerageType, slabType, segment, TradingAmount,tradePrice, quantity, brokerageOfferper, brokerageOfferAmt, perAmount, amtAmount
B016,121385,R,T,CASH,345.9,345.9,1,0.016,0.0,0.055344,0.0
B016,121385,R,T,CASH,5188.5,345.9,15,0.016,0.0,0.83016,0.0
B016,121385,R,T,CASH,17295.0,345.9,50,0.016,0.0,2.7672000000000003,0.0
B016,121385,R,T,CASH,1729.5,345.9,5,0.016,0.0,0.27672,0.0
B016,121385,R,T,CASH,9339.3,345.9,27,0.016,0.0,1.494288,0.0
B016,121385,R,T,CASH,5175.0,345.0,15,0.016,0.0,0.828,0.0
B016,121385,R,T,CASH,29325.0,345.0,85,0.016,0.0,4.692,0.0
B016,121385,R,T,CASH,34700.0,347.0,100,0.016,0.0,5.5520000000000005,0.0
B016,121385,R,T,CASH,34600.0,346.0,100,0.016,0.0,5.5360000000000005,0.0
B016,121385,R,T,CASH,34980.0,349.8,100,0.016,0.0,5.596800000000001,0.0
B016,121385,R,T,CASH,34900.0,349.0,100,0.016,0.0,5.584,0.0
B016,121385,R,T,CASH,10441.5,348.05,30,0.016,0.0,1.67064,0.0
B016,121385,R,T,CASH,24360.0,348.0,70,0.016,0.0,3.8975999999999997,0.0
B016,121385,R,T,CASH,16689.6,347.7,48,0.016,0.0,2.670336,0.0
B016,121385,R,T,CASH,347.7,347.7,1,0.016,0.0,0.055632,0.0
B016,121385,R,T,CASH,347.7,347.7,1,0.016,0.0,0.055632,0.0
B016,121385,R,T,CASH,347.7,347.7,1,0.016,0.0,0.055632,0.0
B016,121385,R,T,CASH,347.7,347.7,1,0.016,0.0,0.055632,0.0
B016,121385,R,T,CASH,347.7,347.7,1,0.016,0.0,0.055632,0.0
B016,121385,R,T,CASH,347.7,347.7,1,0.016,0.0,0.055632,0.0
B016,121385,R,T,CASH,15994.2,347.7,46,0.016,0.0,2.559072,0.0
B016,121385,R,T,CASH,34800.0,348.0,100,0.016,0.0,5.5680000000000005,0.0
B016,121385,R,T,CASH,34900.0,349.0,100,0.016,0.0,5.584,0.0
B016,121385,R,T,CASH,20316.65,344.35,59,0.016,0.0,3.2506640000000004,0.0
B016,121385,R,T,CASH,14118.35,344.35,41,0.016,0.0,2.2589360000000003,0.0
B016,121385,R,T,CASH,34300.0,343.0,100,0.016,0.0,5.488,0.0
B016,121385,R,T,CASH,34545.0,345.45,100,0.016,0.0,5.527200000000001,0.0
B016,121385,R,T,CASH,19608.0,344.0,57,0.016,0.0,3.13728,0.0
B016,121385,R,T,CASH,14792.0,344.0,43,0.016,0.0,2.36672,0.0
B016,121385,R,T,CASH,34200.0,342.0,100,0.016,0.0,5.472,0.0
B016,121385,R,T,CASH,34900.0,349.0,100,0.016,0.0,5.584,0.0
B016,121385,R,T,CASH,348.5,348.5,1,0.016,0.0,0.055760000000000004,0.0
B016,121385,R,T,CASH,34501.5,348.5,99,0.016,0.0,5.52024,0.0
B016,121385,R,T,CASH,17748.0,348.0,51,0.016,0.0,2.83968,0.0
B016,121385,R,T,CASH,348.0,348.0,1,0.016,0.0,0.05568000000000001,0.0
B016,121385,R,T,CASH,16704.0,348.0,48,0.016,0.0,2.67264,0.0
B016,121385,R,T,CASH,1766.25,353.25,5,0.016,0.0,0.2826,0.0
B016,121385,R,T,CASH,3532.5,353.25,10,0.016,0.0,0.5652,0.0
B016,121385,R,T,CASH,353.25,353.25,1,0.016,0.0,0.05652,0.0
B016,121385,R,T,CASH,29673.0,353.25,84,0.016,0.0,4.74768,0.0
B016,121385,R,T,CASH,35305.0,353.05,100,0.016,0.0,5.6488,0.0
B016,121385,R,T,CASH,35200.0,352.0,100,0.016,0.0,5.632000000000001,0.0
B016,121385,R,T,CASH,31040.0,155.2,200,0.016,0.0,4.9664,0.0
B016,121385,R,T,CASH,15860.0,158.6,100,0.016,0.0,2.5376000000000003,0.0
B016,121385,R,T,CASH,4701.0,156.7,30,0.016,0.0,0.75216,0.0
B016,121385,R,T,CASH,10969.0,156.7,70,0.016,0.0,1.75504,0.0
B016,121385,R,T,CASH,55645.0,556.45,100,0.016,0.0,8.9032,0.0
B016,121385,R,T,CASH,28130.0,562.6,50,0.016,0.0,4.5008,0.0
B016,121385,R,T,CASH,12890.35,560.45,23,0.016,0.0,2.062456,0.0
B016,121385,R,T,CASH,15132.15,560.45,27,0.016,0.0,2.421144,0.0
B016,121385,R,T,CASH,3868.55,552.65,7,0.016,0.0,0.6189680000000001,0.0
B016,121385,R,T,CASH,23768.25,552.75,43,0.016,0.0,3.8029200000000003,0.0
B016,121385,R,T,CASH,27972.5,559.45,50,0.016,0.0,4.4756,0.0
B016,121385,R,T,CASH,32795.0,327.95,100,0.016,0.0,5.2472,0.0
B016,121385,R,T,CASH,32500.0,325.0,100,0.016,0.0,5.2,0.0
B016,121385,R,T,CASH,66000.0,330.0,200,0.016,0.0,10.56,0.0
B016,121385,R,T,CASH,15800.0,316.0,50,0.016,0.0,2.528,0.0
B016,121385,R,T,CASH,13754.4,312.6,44,0.016,0.0,2.200704,0.0
B016,121385,R,T,CASH,1875.6,312.6,6,0.016,0.0,0.300096,0.0
B016,121385,R,T,CASH,16130.0,322.6,50,0.016,0.0,2.5808,0.0
B016,121385,R,T,CASH,2279.9,325.7,7,0.016,0.0,0.364784,0.0
B016,121385,R,T,CASH,14005.1,325.7,43,0.016,0.0,2.240816,0.0
B016,121385,R,T,CASH,1902.25,380.45,5,0.016,0.0,0.30436,0.0
B016,121385,R,T,CASH,1902.25,380.45,5,0.016,0.0,0.30436,0.0
B016,121385,R,T,CASH,15218.0,380.45,40,0.016,0.0,2.43488,0.0
B016,121385,R,T,CASH,13492.5,269.85,50,0.016,0.0,2.1588,0.0
B016,121385,R,T,CASH,13450.0,269.0,50,0.016,0.0,2.152,0.0
